1260006,1731612540,data/startgg/events/Other/2024/11/14/Cinnamon_Games_#10_-_Cannelle_d'Automne/Tournoi
1257176,1731611700,data/startgg/events/Europe/2024/11/14/Up_B-arn_|_S05#05/File_d'attente
1257175,1731611700,data/startgg/events/Europe/2024/11/14/Up_B-arn_|_S05#05/Ultimate_Singles
1258126,1731610800,data/startgg/events/Other/2024/11/14/NA2_SERIES_#2/1_vs_1
1258526,1731610800,data/startgg/events/Europe/2024/11/14/Smash_Adventure_Zone_4_Act_8/Smash_Ultimate_Singles
1251382,1731610800,data/startgg/events/Other/2024/11/14/Weekly_L_#137_-_Votos_a_chegar_ao_fim!/Ultimate_Singles
1257895,1731609900,data/startgg/events/Europe/2024/11/14/Smash_Quarter_281/Ultimate_Singles
1259295,1731609000,data/startgg/events/Europe/2024/11/14/Rutilus_Taberna_#89/Singles
1257828,1731609000,data/startgg/events/Europe/2024/11/14/Tech_sur_la_Moquette_#12_:_Inscrivez_vous_!!/Ladder
1257827,1731609000,data/startgg/events/Europe/2024/11/14/Tech_sur_la_Moquette_#12_:_Inscrivez_vous_!!/Ultimate_Singles
1255782,1731609000,data/startgg/events/Other/2024/11/14/TNT_Thursday_#17/Ultimate_Singles
1257582,1731609000,data/startgg/events/Europe/2024/11/14/FragSmash_Weekly_#108/Ultimate_Singles
1255646,1731609000,data/startgg/events/Europe/2024/11/14/Manabar_Weekly_2024_(#46)/Ladder
1255645,1731609000,data/startgg/events/Europe/2024/11/14/Manabar_Weekly_2024_(#46)/Waiting_List
1255644,1731609000,data/startgg/events/Europe/2024/11/14/Manabar_Weekly_2024_(#46)/1v1
1258686,1731607200,data/startgg/events/Europe/2024/11/14/get_ready!_#88/ultimate_single
1258882,1731607200,data/startgg/events/Europe/2024/11/14/Get_Your_Geek_On!_#10/Smash_Ultimate_Singles
1253769,1731607200,data/startgg/events/Europe/2024/11/14/La_Cabane_#4/Liste_d'attente
1253768,1731607200,data/startgg/events/Europe/2024/11/14/La_Cabane_#4/Ultimate_Single
1258098,1731607200,data/startgg/events/Other/2024/11/14/Smash_@_Respawn_#224/Ultimate_Singles
1257887,1731605400,data/startgg/events/Europe/2024/11/14/JOKOA_#113/Liste_d'attente
1257886,1731605400,data/startgg/events/Europe/2024/11/14/JOKOA_#113/Ultimate_Singles
1257144,1731605400,data/startgg/events/Europe/2024/11/14/Three_Frontiers_:_début_de_Smash_à_19h30/1_VS_1_Ultimate
1259389,1731605400,data/startgg/events/Other/2024/11/14/CEGA_Smash_Ultimate_Weekly_2024_#33/Ultimate_Singles
1206528,1731603600,data/startgg/events/Other/2024/11/14/Fighting_Thursday:_Ultimate_#39/Smash_Ultimate_Singles
1251551,1731603600,"data/startgg/events/Europe/2024/11/14/Cyanis_War,_second_impact/Cyanis_War,_second_impact_-_1V1"
1259289,1731603600,data/startgg/events/Other/2024/11/14/Nordic_Arcadian_Series_#42/Ultimate_singles
1255186,1731603600,data/startgg/events/Europe/2024/11/14/Big_Fish_89/Ammies
1255185,1731603600,data/startgg/events/Europe/2024/11/14/Big_Fish_89/Ult_Singles
1257653,1731603600,data/startgg/events/Europe/2024/11/14/Lounge_Angle_#12/Ultimate_Singles
1257705,1731603600,data/startgg/events/Other/2024/11/14/Daddel_Donnerstag_#1/Ultimate_Singles
1257704,1731596400,data/startgg/events/Europe/2024/11/14/Inside_the_Vortex_#09/Ultimate_Singles
1259414,1731596400,data/startgg/events/Other/2024/11/14/ANC_Smashweekly_#237/Ultimate_singles
1258834,1731587400,data/startgg/events/North_America/2024/11/14/Battle_Phase_45_w-_HDR/Ultimate_Singles
